Series_reference,Period,Data_value,Suppressed,Status,Units,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BLDA.S301107,2008.07,12.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2009.07,8.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2010.07,8.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2011.07,7.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2012.07,7.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2013.07,6.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2014.07,7.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2015.07,7.4,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2016.07,9.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2017.07,11.2,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2018.07,10.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2019.07,10.1,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301107,2020.07,9.2,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,1996.08,16.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,1997.08,18.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,1998.08,14.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,1999.08,16.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2000.08,14.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2001.08,13.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2002.08,16,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2003.08,18.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2004.08,21.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2005.08,20.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2006.08,15.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2007.08,15.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2008.08,12.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2009.08,8.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2010.08,8.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2011.08,8.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2012.08,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2013.08,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2014.08,8.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2015.08,6.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2016.08,10,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2017.08,11.4,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2018.08,10.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2019.08,9.7,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301108,2020.08,9.2,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,1996.09,17.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,1997.09,18.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,1998.09,14.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,1999.09,17.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2000.09,13.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2001.09,14.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2002.09,15.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2003.09,19.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2004.09,21.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2005.09,19.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2006.09,16.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2007.09,15.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2008.09,12.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2009.09,8.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2010.09,8.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2011.09,7.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2012.09,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2013.09,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2014.09,8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2015.09,7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2016.09,9.9,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2017.09,11.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2018.09,10,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2019.09,10.1,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301109,2020.09,8.9,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,1996.10,17.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,1997.10,18,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,1998.10,14.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,1999.10,16.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2000.10,14.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2001.10,14.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2002.10,15.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2003.10,20.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2004.10,20.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2005.10,19.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2006.10,17.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2007.10,13.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2008.10,12.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2009.10,7.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2010.10,8.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2011.10,7.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2012.10,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2013.10,6.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2014.10,8.2,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2015.10,7.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2016.10,10.2,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2017.10,11.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2018.10,10,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301110,2019.10,9.8,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,1996.11,18.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,1997.11,17.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,1998.11,14.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,1999.11,16.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2000.11,13.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2001.11,14.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2002.11,15.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2003.11,22.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2004.11,19.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2005.11,19.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2006.11,17.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2007.11,13.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2008.11,12.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2009.11,7.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2010.11,8.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2011.11,7.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2012.11,6.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2013.11,6.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2014.11,8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2015.11,7.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2016.11,10.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2017.11,11.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2018.11,10.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301111,2019.11,9.2,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,1996.12,19.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,1997.12,16.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,1998.12,15.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,1999.12,16.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2000.12,13.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2001.12,14.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2002.12,15.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2003.12,22.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2004.12,18.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2005.12,18.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2006.12,17.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2007.12,13.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2008.12,12.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2009.12,7.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2010.12,8.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2011.12,7.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2012.12,6.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2013.12,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2014.12,8.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2015.12,7.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2016.12,10.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2017.12,11.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2018.12,10.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301112,2019.12,9.4,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Thames-Coromandel District,,,,
BLDA.S301201,1996.01,3.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,1997.01,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,1998.01,7.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,1999.01,4.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2000.01,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2001.01,4.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2002.01,3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2003.01,4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2004.01,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2005.01,7.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2006.01,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2007.01,8.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2008.01,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2009.01,7.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2010.01,3.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2011.01,3.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2012.01,3.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2013.01,2.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2014.01,2.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2015.01,3.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2016.01,3.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2017.01,6.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2018.01,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2019.01,4.9,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301201,2020.01,5.2,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,1996.02,3.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,1997.02,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,1998.02,7.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,1999.02,3.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2000.02,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2001.02,4.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2002.02,3.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2003.02,4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2004.02,5.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2005.02,7.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2006.02,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2007.02,8.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2008.02,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2009.02,6.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2010.02,3.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2011.02,3.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2012.02,3.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2013.02,2.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2014.02,2.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2015.02,3.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2016.02,3.9,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2017.02,6.9,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2018.02,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2019.02,5,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301202,2020.02,5.1,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,1996.03,4.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,1997.03,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,1998.03,7.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,1999.03,4.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,2000.03,6.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,2001.03,3.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,2002.03,3.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,2003.03,4.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
BLDA.S301203,2004.03,5.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Hauraki District,,,,
